row_id,row_id_matched.x,participant,file,trial_index.x,trial_index.y,trial_index_matched,prop_correct.x,effort.x,reliability_index.x,reliability_index_n,reliability_index_play.x,reliability_effort_difference,row_id_matched.y,prop_correct.y,effort.y,reliability_index.y,reliability_index_play.y,duplicate
605f9cfad4df69fcebaac11b ./audio/mask-recordings/playlist_02_oc04/sim_oc04_habitual_nm_h15_2_ch2_calibrated_noise5snr.wav,605f9cfad4df69fcebaac11b ./audio/mask-recordings/playlist_02_oc04/sim_oc04_habitual_nm_h15_2_ch2_calibrated_noise5snr.wav_231,605f9cfad4df69fcebaac11b,sim_oc04_habitual_nm_h15_2_ch2_calibrated_noise5snr,229,231,231,0.8,58,11-1,11,1,NA,605f9cfad4df69fcebaac11b ./audio/mask-recordings/playlist_02_oc04/sim_oc04_habitual_nm_h15_2_ch2_calibrated_noise5snr.wav_309,0.8,62,11-2,2,FALSE
605f9cfad4df69fcebaac11b ./audio/mask-recordings/playlist_02_oc04/sim_oc04_habitual_nm_h15_7_ch2_calibrated_noise5snr.wav,605f9cfad4df69fcebaac11b ./audio/mask-recordings/playlist_02_oc04/sim_oc04_habitual_nm_h15_7_ch2_calibrated_noise5snr.wav_189,605f9cfad4df69fcebaac11b,sim_oc04_habitual_nm_h15_7_ch2_calibrated_noise5snr,187,189,189,1,14,4-1,4,1,NA,605f9cfad4df69fcebaac11b ./audio/mask-recordings/playlist_02_oc04/sim_oc04_habitual_nm_h15_7_ch2_calibrated_noise5snr.wav_315,1,0,4-2,2,FALSE
605f9cfad4df69fcebaac11b ./audio/mask-recordings/playlist_02_oc04/sim_oc04_loud_kn_h10_1_ch2_calibrated_noise5snr.wav,605f9cfad4df69fcebaac11b ./audio/mask-recordings/playlist_02_oc04/sim_oc04_loud_kn_h10_1_ch2_calibrated_noise5snr.wav_123,605f9cfad4df69fcebaac11b,sim_oc04_loud_kn_h10_1_ch2_calibrated_noise5snr,121,123,123,0.8,9,9-1,9,1,NA,605f9cfad4df69fcebaac11b ./audio/mask-recordings/playlist_02_oc04/sim_oc04_loud_kn_h10_1_ch2_calibrated_noise5snr.wav_417,1,33,9-2,2,FALSE
608209b96e955ba5201eff25 ./audio/mask-recordings/playlist_07_oc09/sim_oc09_clear_kn_h15_3_ch2_calibrated_noise5snr.wav,608209b96e955ba5201eff25 ./audio/mask-recordings/playlist_07_oc09/sim_oc09_clear_kn_h15_3_ch2_calibrated_noise5snr.wav_189,608209b96e955ba5201eff25,sim_oc09_clear_kn_h15_3_ch2_calibrated_noise5snr,187,189,189,1,34,8-1,8,1,NA,608209b96e955ba5201eff25 ./audio/mask-recordings/playlist_07_oc09/sim_oc09_clear_kn_h15_3_ch2_calibrated_noise5snr.wav_357,1,6,8-2,2,FALSE
608209b96e955ba5201eff25 ./audio/mask-recordings/playlist_07_oc09/sim_oc09_clear_kn_h15_8_ch2_calibrated_noise5snr.wav,608209b96e955ba5201eff25 ./audio/mask-recordings/playlist_07_oc09/sim_oc09_clear_kn_h15_8_ch2_calibrated_noise5snr.wav_117,608209b96e955ba5201eff25,sim_oc09_clear_kn_h15_8_ch2_calibrated_noise5snr,115,117,117,0.8,32,12-1,12,1,NA,608209b96e955ba5201eff25 ./audio/mask-recordings/playlist_07_oc09/sim_oc09_clear_kn_h15_8_ch2_calibrated_noise5snr.wav_405,0.8,76,12-2,2,FALSE
608209b96e955ba5201eff25 ./audio/mask-recordings/playlist_07_oc09/sim_oc09_clear_nm_h10_10_ch2_calibrated_noise5snr.wav,608209b96e955ba5201eff25 ./audio/mask-recordings/playlist_07_oc09/sim_oc09_clear_nm_h10_10_ch2_calibrated_noise5snr.wav_39,608209b96e955ba5201eff25,sim_oc09_clear_nm_h10_10_ch2_calibrated_noise5snr,37,39,39,0.8,42,10-1,10,1,NA,608209b96e955ba5201eff25 ./audio/mask-recordings/playlist_07_oc09/sim_oc09_clear_nm_h10_10_ch2_calibrated_noise5snr.wav_279,1,20,10-2,2,FALSE
608209b96e955ba5201eff25 ./audio/mask-recordings/playlist_07_oc09/sim_oc09_clear_nm_h10_2_ch2_calibrated_noise5snr.wav,608209b96e955ba5201eff25 ./audio/mask-recordings/playlist_07_oc09/sim_oc09_clear_nm_h10_2_ch2_calibrated_noise5snr.wav_153,608209b96e955ba5201eff25,sim_oc09_clear_nm_h10_2_ch2_calibrated_noise5snr,151,153,153,0.8,3,2-1,2,1,NA,608209b96e955ba5201eff25 ./audio/mask-recordings/playlist_07_oc09/sim_oc09_clear_nm_h10_2_ch2_calibrated_noise5snr.wav_231,0.8,2,2-2,2,FALSE
608209b96e955ba5201eff25 ./audio/mask-recordings/playlist_07_oc09/sim_oc09_clear_nm_h10_6_ch2_calibrated_noise5snr.wav,608209b96e955ba5201eff25 ./audio/mask-recordings/playlist_07_oc09/sim_oc09_clear_nm_h10_6_ch2_calibrated_noise5snr.wav_147,608209b96e955ba5201eff25,sim_oc09_clear_nm_h10_6_ch2_calibrated_noise5snr,145,147,147,0.8,25,4-1,4,1,NA,608209b96e955ba5201eff25 ./audio/mask-recordings/playlist_07_oc09/sim_oc09_clear_nm_h10_6_ch2_calibrated_noise5snr.wav_237,0.8,18,4-2,2,FALSE
608209b96e955ba5201eff25 ./audio/mask-recordings/playlist_07_oc09/sim_oc09_habitual_kn_h3_5_ch2_calibrated_noise5snr.wav,608209b96e955ba5201eff25 ./audio/mask-recordings/playlist_07_oc09/sim_oc09_habitual_kn_h3_5_ch2_calibrated_noise5snr.wav_213,608209b96e955ba5201eff25,sim_oc09_habitual_kn_h3_5_ch2_calibrated_noise5snr,211,213,213,1,53,11-1,11,1,NA,608209b96e955ba5201eff25 ./audio/mask-recordings/playlist_07_oc09/sim_oc09_habitual_kn_h3_5_ch2_calibrated_noise5snr.wav_303,1,10,11-2,2,FALSE
608209b96e955ba5201eff25 ./audio/mask-recordings/playlist_07_oc09/sim_oc09_loud_kn_h12_3_ch2_calibrated_noise5snr.wav,608209b96e955ba5201eff25 ./audio/mask-recordings/playlist_07_oc09/sim_oc09_loud_kn_h12_3_ch2_calibrated_noise5snr.wav_69,608209b96e955ba5201eff25,sim_oc09_loud_kn_h12_3_ch2_calibrated_noise5snr,67,69,69,0.8,37,9-1,9,1,NA,608209b96e955ba5201eff25 ./audio/mask-recordings/playlist_07_oc09/sim_oc09_loud_kn_h12_3_ch2_calibrated_noise5snr.wav_291,0.8,10,9-2,2,FALSE
608209b96e955ba5201eff25 ./audio/mask-recordings/playlist_07_oc09/sim_oc09_loud_kn_h12_9_ch2_calibrated_noise5snr.wav,608209b96e955ba5201eff25 ./audio/mask-recordings/playlist_07_oc09/sim_oc09_loud_kn_h12_9_ch2_calibrated_noise5snr.wav_159,608209b96e955ba5201eff25,sim_oc09_loud_kn_h12_9_ch2_calibrated_noise5snr,157,159,159,1,36,5-1,5,1,NA,608209b96e955ba5201eff25 ./audio/mask-recordings/playlist_07_oc09/sim_oc09_loud_kn_h12_9_ch2_calibrated_noise5snr.wav_429,1,15,5-2,2,FALSE
608209b96e955ba5201eff25 ./audio/mask-recordings/playlist_07_oc09/sim_oc09_loud_nm_h11_3_ch2_calibrated_noise5snr.wav,608209b96e955ba5201eff25 ./audio/mask-recordings/playlist_07_oc09/sim_oc09_loud_nm_h11_3_ch2_calibrated_noise5snr.wav_195,608209b96e955ba5201eff25,sim_oc09_loud_nm_h11_3_ch2_calibrated_noise5snr,193,195,195,0.8,44,7-1,7,1,NA,608209b96e955ba5201eff25 ./audio/mask-recordings/playlist_07_oc09/sim_oc09_loud_nm_h11_3_ch2_calibrated_noise5snr.wav_387,1,34,7-2,2,FALSE
608209b96e955ba5201eff25 ./audio/mask-recordings/playlist_07_oc09/sim_oc09_loud_nm_h11_4_ch2_calibrated_noise5snr.wav,608209b96e955ba5201eff25 ./audio/mask-recordings/playlist_07_oc09/sim_oc09_loud_nm_h11_4_ch2_calibrated_noise5snr.wav_111,608209b96e955ba5201eff25,sim_oc09_loud_nm_h11_4_ch2_calibrated_noise5snr,109,111,111,1,0,6-1,6,1,NA,608209b96e955ba5201eff25 ./audio/mask-recordings/playlist_07_oc09/sim_oc09_loud_nm_h11_4_ch2_calibrated_noise5snr.wav_369,1,10,6-2,2,FALSE
608209b96e955ba5201eff25 ./audio/mask-recordings/playlist_07_oc09/sim_oc09_loud_nm_h11_8_ch2_calibrated_noise5snr.wav,608209b96e955ba5201eff25 ./audio/mask-recordings/playlist_07_oc09/sim_oc09_loud_nm_h11_8_ch2_calibrated_noise5snr.wav_129,608209b96e955ba5201eff25,sim_oc09_loud_nm_h11_8_ch2_calibrated_noise5snr,127,129,129,1,1,3-1,3,1,NA,608209b96e955ba5201eff25 ./audio/mask-recordings/playlist_07_oc09/sim_oc09_loud_nm_h11_8_ch2_calibrated_noise5snr.wav_453,1,18,3-2,2,FALSE
608209b96e955ba5201eff25 ./audio/mask-recordings/playlist_07_oc09/sim_oc09_loud_nm_h11_9_ch2_calibrated_noise5snr.wav,608209b96e955ba5201eff25 ./audio/mask-recordings/playlist_07_oc09/sim_oc09_loud_nm_h11_9_ch2_calibrated_noise5snr.wav_207,608209b96e955ba5201eff25,sim_oc09_loud_nm_h11_9_ch2_calibrated_noise5snr,205,207,207,1,22,1-1,1,1,NA,608209b96e955ba5201eff25 ./audio/mask-recordings/playlist_07_oc09/sim_oc09_loud_nm_h11_9_ch2_calibrated_noise5snr.wav_345,1,2,1-2,2,FALSE
608f2aa883599160c8b87a79 ./audio/mask-recordings/playlist_11_pd05/sim_pd05_clear_nm_h11_9_ch2_calibrated_noise5snr.wav,608f2aa883599160c8b87a79 ./audio/mask-recordings/playlist_11_pd05/sim_pd05_clear_nm_h11_9_ch2_calibrated_noise5snr.wav_87,608f2aa883599160c8b87a79,sim_pd05_clear_nm_h11_9_ch2_calibrated_noise5snr,85,87,87,0.6,34,3-1,3,1,NA,608f2aa883599160c8b87a79 ./audio/mask-recordings/playlist_11_pd05/sim_pd05_clear_nm_h11_9_ch2_calibrated_noise5snr.wav_411,0.8,37,3-2,2,FALSE
608f2aa883599160c8b87a79 ./audio/mask-recordings/playlist_11_pd05/sim_pd05_habitual_kn_h12_10_ch2_calibrated_noise5snr.wav,608f2aa883599160c8b87a79 ./audio/mask-recordings/playlist_11_pd05/sim_pd05_habitual_kn_h12_10_ch2_calibrated_noise5snr.wav_99,608f2aa883599160c8b87a79,sim_pd05_habitual_kn_h12_10_ch2_calibrated_noise5snr,97,99,99,0.6,19,2-1,2,1,NA,608f2aa883599160c8b87a79 ./audio/mask-recordings/playlist_11_pd05/sim_pd05_habitual_kn_h12_10_ch2_calibrated_noise5snr.wav_309,0.6,62,2-2,2,FALSE
608f2aa883599160c8b87a79 ./audio/mask-recordings/playlist_11_pd05/sim_pd05_habitual_kn_h12_9_ch2_calibrated_noise5snr.wav,608f2aa883599160c8b87a79 ./audio/mask-recordings/playlist_11_pd05/sim_pd05_habitual_kn_h12_9_ch2_calibrated_noise5snr.wav_183,608f2aa883599160c8b87a79,sim_pd05_habitual_kn_h12_9_ch2_calibrated_noise5snr,181,183,183,0,100,5-1,5,1,NA,608f2aa883599160c8b87a79 ./audio/mask-recordings/playlist_11_pd05/sim_pd05_habitual_kn_h12_9_ch2_calibrated_noise5snr.wav_327,0.4,76,5-2,2,FALSE
608f2aa883599160c8b87a79 ./audio/mask-recordings/playlist_11_pd05/sim_pd05_habitual_nm_h2_4_ch2_calibrated_noise5snr.wav,608f2aa883599160c8b87a79 ./audio/mask-recordings/playlist_11_pd05/sim_pd05_habitual_nm_h2_4_ch2_calibrated_noise5snr.wav_63,608f2aa883599160c8b87a79,sim_pd05_habitual_nm_h2_4_ch2_calibrated_noise5snr,61,63,63,0.2,93,4-1,4,1,NA,608f2aa883599160c8b87a79 ./audio/mask-recordings/playlist_11_pd05/sim_pd05_habitual_nm_h2_4_ch2_calibrated_noise5snr.wav_165,0.2,79,4-2,2,FALSE
608f2aa883599160c8b87a79 ./audio/mask-recordings/playlist_11_pd05/sim_pd05_habitual_nm_h2_5_ch2_calibrated_noise5snr.wav,608f2aa883599160c8b87a79 ./audio/mask-recordings/playlist_11_pd05/sim_pd05_habitual_nm_h2_5_ch2_calibrated_noise5snr.wav_201,608f2aa883599160c8b87a79,sim_pd05_habitual_nm_h2_5_ch2_calibrated_noise5snr,199,201,201,0.6,76,7-1,7,1,NA,608f2aa883599160c8b87a79 ./audio/mask-recordings/playlist_11_pd05/sim_pd05_habitual_nm_h2_5_ch2_calibrated_noise5snr.wav_303,0.8,62,7-2,2,FALSE
608f2aa883599160c8b87a79 ./audio/mask-recordings/playlist_11_pd05/sim_pd05_habitual_nm_h2_6_ch2_calibrated_noise5snr.wav,608f2aa883599160c8b87a79 ./audio/mask-recordings/playlist_11_pd05/sim_pd05_habitual_nm_h2_6_ch2_calibrated_noise5snr.wav_81,608f2aa883599160c8b87a79,sim_pd05_habitual_nm_h2_6_ch2_calibrated_noise5snr,79,81,81,0.4,89,1-1,1,1,NA,608f2aa883599160c8b87a79 ./audio/mask-recordings/playlist_11_pd05/sim_pd05_habitual_nm_h2_6_ch2_calibrated_noise5snr.wav_447,0.8,36,1-2,2,FALSE
608f2aa883599160c8b87a79 ./audio/mask-recordings/playlist_11_pd05/sim_pd05_habitual_nm_h2_7_ch2_calibrated_noise5snr.wav,608f2aa883599160c8b87a79 ./audio/mask-recordings/playlist_11_pd05/sim_pd05_habitual_nm_h2_7_ch2_calibrated_noise5snr.wav_141,608f2aa883599160c8b87a79,sim_pd05_habitual_nm_h2_7_ch2_calibrated_noise5snr,139,141,141,0,40,6-1,6,1,NA,608f2aa883599160c8b87a79 ./audio/mask-recordings/playlist_11_pd05/sim_pd05_habitual_nm_h2_7_ch2_calibrated_noise5snr.wav_237,0,72,6-2,2,FALSE
608f2aa883599160c8b87a79 ./audio/mask-recordings/playlist_11_pd05/sim_pd05_loud_kn_h4_1_ch2_calibrated_noise5snr.wav,608f2aa883599160c8b87a79 ./audio/mask-recordings/playlist_11_pd05/sim_pd05_loud_kn_h4_1_ch2_calibrated_noise5snr.wav_111,608f2aa883599160c8b87a79,sim_pd05_loud_kn_h4_1_ch2_calibrated_noise5snr,109,111,111,0.4,80,8-1,8,1,NA,608f2aa883599160c8b87a79 ./audio/mask-recordings/playlist_11_pd05/sim_pd05_loud_kn_h4_1_ch2_calibrated_noise5snr.wav_429,0.6,68,8-2,2,FALSE
608f2aa883599160c8b87a79 ./audio/mask-recordings/playlist_11_pd05/sim_pd05_loud_kn_h4_10_ch2_calibrated_noise5snr.wav,608f2aa883599160c8b87a79 ./audio/mask-recordings/playlist_11_pd05/sim_pd05_loud_kn_h4_10_ch2_calibrated_noise5snr.wav_159,608f2aa883599160c8b87a79,sim_pd05_loud_kn_h4_10_ch2_calibrated_noise5snr,157,159,159,0,93,10-1,10,1,NA,608f2aa883599160c8b87a79 ./audio/mask-recordings/playlist_11_pd05/sim_pd05_loud_kn_h4_10_ch2_calibrated_noise5snr.wav_423,0,80,10-2,2,FALSE
608f2aa883599160c8b87a79 ./audio/mask-recordings/playlist_11_pd05/sim_pd05_loud_kn_h4_9_ch2_calibrated_noise5snr.wav,608f2aa883599160c8b87a79 ./audio/mask-recordings/playlist_11_pd05/sim_pd05_loud_kn_h4_9_ch2_calibrated_noise5snr.wav_231,608f2aa883599160c8b87a79,sim_pd05_loud_kn_h4_9_ch2_calibrated_noise5snr,229,231,231,0.6,61,12-1,12,1,NA,608f2aa883599160c8b87a79 ./audio/mask-recordings/playlist_11_pd05/sim_pd05_loud_kn_h4_9_ch2_calibrated_noise5snr.wav_453,0.6,64,12-2,2,FALSE
608f2aa883599160c8b87a79 ./audio/mask-recordings/playlist_11_pd05/sim_pd05_loud_nm_h10_4_ch2_calibrated_noise5snr.wav,608f2aa883599160c8b87a79 ./audio/mask-recordings/playlist_11_pd05/sim_pd05_loud_nm_h10_4_ch2_calibrated_noise5snr.wav_243,608f2aa883599160c8b87a79,sim_pd05_loud_nm_h10_4_ch2_calibrated_noise5snr,241,243,243,0.8,22,9-1,9,1,NA,608f2aa883599160c8b87a79 ./audio/mask-recordings/playlist_11_pd05/sim_pd05_loud_nm_h10_4_ch2_calibrated_noise5snr.wav_405,0.8,43,9-2,2,FALSE
608f2aa883599160c8b87a79 ./audio/mask-recordings/playlist_11_pd05/sim_pd05_loud_nm_h10_5_ch2_calibrated_noise5snr.wav,608f2aa883599160c8b87a79 ./audio/mask-recordings/playlist_11_pd05/sim_pd05_loud_nm_h10_5_ch2_calibrated_noise5snr.wav_129,608f2aa883599160c8b87a79,sim_pd05_loud_nm_h10_5_ch2_calibrated_noise5snr,127,129,129,0.4,87,11-1,11,1,NA,608f2aa883599160c8b87a79 ./audio/mask-recordings/playlist_11_pd05/sim_pd05_loud_nm_h10_5_ch2_calibrated_noise5snr.wav_297,0.4,91,11-2,2,FALSE
6090578fb2299eacaec32b7a ./audio/mask-recordings/playlist_10_pd04/sim_pd04_clear_kn_h18_3_ch2_calibrated_noise5snr.wav,6090578fb2299eacaec32b7a ./audio/mask-recordings/playlist_10_pd04/sim_pd04_clear_kn_h18_3_ch2_calibrated_noise5snr.wav_231,6090578fb2299eacaec32b7a,sim_pd04_clear_kn_h18_3_ch2_calibrated_noise5snr,229,231,231,0.6,50,3-1,3,1,NA,6090578fb2299eacaec32b7a ./audio/mask-recordings/playlist_10_pd04/sim_pd04_clear_kn_h18_3_ch2_calibrated_noise5snr.wav_333,0.8,39,3-2,2,FALSE
6090578fb2299eacaec32b7a ./audio/mask-recordings/playlist_10_pd04/sim_pd04_clear_nm_h8_3_ch2_calibrated_noise5snr.wav,6090578fb2299eacaec32b7a ./audio/mask-recordings/playlist_10_pd04/sim_pd04_clear_nm_h8_3_ch2_calibrated_noise5snr.wav_57,6090578fb2299eacaec32b7a,sim_pd04_clear_nm_h8_3_ch2_calibrated_noise5snr,55,57,57,1,69,5-1,5,1,NA,6090578fb2299eacaec32b7a ./audio/mask-recordings/playlist_10_pd04/sim_pd04_clear_nm_h8_3_ch2_calibrated_noise5snr.wav_297,1,8,5-2,2,FALSE
6090578fb2299eacaec32b7a ./audio/mask-recordings/playlist_10_pd04/sim_pd04_clear_nm_h8_5_ch2_calibrated_noise5snr.wav,6090578fb2299eacaec32b7a ./audio/mask-recordings/playlist_10_pd04/sim_pd04_clear_nm_h8_5_ch2_calibrated_noise5snr.wav_159,6090578fb2299eacaec32b7a,sim_pd04_clear_nm_h8_5_ch2_calibrated_noise5snr,157,159,159,0.6,37,9-1,9,1,NA,6090578fb2299eacaec32b7a ./audio/mask-recordings/playlist_10_pd04/sim_pd04_clear_nm_h8_5_ch2_calibrated_noise5snr.wav_459,1,10,9-2,2,FALSE
6090578fb2299eacaec32b7a ./audio/mask-recordings/playlist_10_pd04/sim_pd04_habitual_kn_h14_5_ch2_calibrated_noise5snr.wav,6090578fb2299eacaec32b7a ./audio/mask-recordings/playlist_10_pd04/sim_pd04_habitual_kn_h14_5_ch2_calibrated_noise5snr.wav_45,6090578fb2299eacaec32b7a,sim_pd04_habitual_kn_h14_5_ch2_calibrated_noise5snr,43,45,45,0.4,88,2-1,2,1,NA,6090578fb2299eacaec32b7a ./audio/mask-recordings/playlist_10_pd04/sim_pd04_habitual_kn_h14_5_ch2_calibrated_noise5snr.wav_165,0,97,2-2,2,FALSE
6090578fb2299eacaec32b7a ./audio/mask-recordings/playlist_10_pd04/sim_pd04_habitual_kn_h14_7_ch2_calibrated_noise5snr.wav,6090578fb2299eacaec32b7a ./audio/mask-recordings/playlist_10_pd04/sim_pd04_habitual_kn_h14_7_ch2_calibrated_noise5snr.wav_141,6090578fb2299eacaec32b7a,sim_pd04_habitual_kn_h14_7_ch2_calibrated_noise5snr,139,141,141,0.2,70,10-1,10,1,NA,6090578fb2299eacaec32b7a ./audio/mask-recordings/playlist_10_pd04/sim_pd04_habitual_kn_h14_7_ch2_calibrated_noise5snr.wav_285,0.6,77,10-2,2,FALSE
6090578fb2299eacaec32b7a ./audio/mask-recordings/playlist_10_pd04/sim_pd04_habitual_kn_h14_9_ch2_calibrated_noise5snr.wav,6090578fb2299eacaec32b7a ./audio/mask-recordings/playlist_10_pd04/sim_pd04_habitual_kn_h14_9_ch2_calibrated_noise5snr.wav_213,6090578fb2299eacaec32b7a,sim_pd04_habitual_kn_h14_9_ch2_calibrated_noise5snr,211,213,213,0,76,6-1,6,1,NA,6090578fb2299eacaec32b7a ./audio/mask-recordings/playlist_10_pd04/sim_pd04_habitual_kn_h14_9_ch2_calibrated_noise5snr.wav_429,0.6,30,6-2,2,FALSE
6090578fb2299eacaec32b7a ./audio/mask-recordings/playlist_10_pd04/sim_pd04_habitual_nm_h15_2_ch2_calibrated_noise5snr.wav,6090578fb2299eacaec32b7a ./audio/mask-recordings/playlist_10_pd04/sim_pd04_habitual_nm_h15_2_ch2_calibrated_noise5snr.wav_51,6090578fb2299eacaec32b7a,sim_pd04_habitual_nm_h15_2_ch2_calibrated_noise5snr,49,51,51,1,64,11-1,11,1,NA,6090578fb2299eacaec32b7a ./audio/mask-recordings/playlist_10_pd04/sim_pd04_habitual_nm_h15_2_ch2_calibrated_noise5snr.wav_315,1,28,11-2,2,FALSE
6090578fb2299eacaec32b7a ./audio/mask-recordings/playlist_10_pd04/sim_pd04_habitual_nm_h15_3_ch2_calibrated_noise5snr.wav,6090578fb2299eacaec32b7a ./audio/mask-recordings/playlist_10_pd04/sim_pd04_habitual_nm_h15_3_ch2_calibrated_noise5snr.wav_87,6090578fb2299eacaec32b7a,sim_pd04_habitual_nm_h15_3_ch2_calibrated_noise5snr,85,87,87,0,90,1-1,1,1,NA,6090578fb2299eacaec32b7a ./audio/mask-recordings/playlist_10_pd04/sim_pd04_habitual_nm_h15_3_ch2_calibrated_noise5snr.wav_339,1,31,1-2,2,FALSE
6090578fb2299eacaec32b7a ./audio/mask-recordings/playlist_10_pd04/sim_pd04_habitual_nm_h15_6_ch2_calibrated_noise5snr.wav,6090578fb2299eacaec32b7a ./audio/mask-recordings/playlist_10_pd04/sim_pd04_habitual_nm_h15_6_ch2_calibrated_noise5snr.wav_135,6090578fb2299eacaec32b7a,sim_pd04_habitual_nm_h15_6_ch2_calibrated_noise5snr,133,135,135,1,8,4-1,4,1,NA,6090578fb2299eacaec32b7a ./audio/mask-recordings/playlist_10_pd04/sim_pd04_habitual_nm_h15_6_ch2_calibrated_noise5snr.wav_303,1,0,4-2,2,FALSE
6090578fb2299eacaec32b7a ./audio/mask-recordings/playlist_10_pd04/sim_pd04_habitual_nm_h15_8_ch2_calibrated_noise5snr.wav,6090578fb2299eacaec32b7a ./audio/mask-recordings/playlist_10_pd04/sim_pd04_habitual_nm_h15_8_ch2_calibrated_noise5snr.wav_345,6090578fb2299eacaec32b7a,sim_pd04_habitual_nm_h15_8_ch2_calibrated_noise5snr,343,345,345,0.4,67,12-1,12,1,NA,6090578fb2299eacaec32b7a ./audio/mask-recordings/playlist_10_pd04/sim_pd04_habitual_nm_h15_8_ch2_calibrated_noise5snr.wav_441,0.6,58,12-2,2,FALSE
6090578fb2299eacaec32b7a ./audio/mask-recordings/playlist_10_pd04/sim_pd04_loud_kn_h1_8_ch2_calibrated_noise5snr.wav,6090578fb2299eacaec32b7a ./audio/mask-recordings/playlist_10_pd04/sim_pd04_loud_kn_h1_8_ch2_calibrated_noise5snr.wav_201,6090578fb2299eacaec32b7a,sim_pd04_loud_kn_h1_8_ch2_calibrated_noise5snr,199,201,201,1,2,7-1,7,1,NA,6090578fb2299eacaec32b7a ./audio/mask-recordings/playlist_10_pd04/sim_pd04_loud_kn_h1_8_ch2_calibrated_noise5snr.wav_363,1,16,7-2,2,FALSE
6090578fb2299eacaec32b7a ./audio/mask-recordings/playlist_10_pd04/sim_pd04_loud_nm_h2_5_ch2_calibrated_noise5snr.wav,6090578fb2299eacaec32b7a ./audio/mask-recordings/playlist_10_pd04/sim_pd04_loud_nm_h2_5_ch2_calibrated_noise5snr.wav_93,6090578fb2299eacaec32b7a,sim_pd04_loud_nm_h2_5_ch2_calibrated_noise5snr,91,93,93,0.8,65,8-1,8,1,NA,6090578fb2299eacaec32b7a ./audio/mask-recordings/playlist_10_pd04/sim_pd04_loud_nm_h2_5_ch2_calibrated_noise5snr.wav_327,0.8,29,8-2,2,FALSE
60958a54724270099e3a007b ./audio/mask-recordings/playlist_12_pd06/sim_pd06_clear_kn_h17_1_ch2_calibrated_noise5snr.wav,60958a54724270099e3a007b ./audio/mask-recordings/playlist_12_pd06/sim_pd06_clear_kn_h17_1_ch2_calibrated_noise5snr.wav_39,60958a54724270099e3a007b,sim_pd06_clear_kn_h17_1_ch2_calibrated_noise5snr,37,39,39,0.8,23,3-1,3,1,NA,60958a54724270099e3a007b ./audio/mask-recordings/playlist_12_pd06/sim_pd06_clear_kn_h17_1_ch2_calibrated_noise5snr.wav_333,0.8,5,3-2,2,FALSE
60958a54724270099e3a007b ./audio/mask-recordings/playlist_12_pd06/sim_pd06_clear_kn_h17_10_ch2_calibrated_noise5snr.wav,60958a54724270099e3a007b ./audio/mask-recordings/playlist_12_pd06/sim_pd06_clear_kn_h17_10_ch2_calibrated_noise5snr.wav_111,60958a54724270099e3a007b,sim_pd06_clear_kn_h17_10_ch2_calibrated_noise5snr,109,111,111,1,51,5-1,5,1,NA,60958a54724270099e3a007b ./audio/mask-recordings/playlist_12_pd06/sim_pd06_clear_kn_h17_10_ch2_calibrated_noise5snr.wav_321,1,64,5-2,2,FALSE
60958a54724270099e3a007b ./audio/mask-recordings/playlist_12_pd06/sim_pd06_clear_kn_h17_5_ch2_calibrated_noise5snr.wav,60958a54724270099e3a007b ./audio/mask-recordings/playlist_12_pd06/sim_pd06_clear_kn_h17_5_ch2_calibrated_noise5snr.wav_231,60958a54724270099e3a007b,sim_pd06_clear_kn_h17_5_ch2_calibrated_noise5snr,229,231,231,0.8,57,10-1,10,1,NA,60958a54724270099e3a007b ./audio/mask-recordings/playlist_12_pd06/sim_pd06_clear_kn_h17_5_ch2_calibrated_noise5snr.wav_339,0.6,72,10-2,2,FALSE
60958a54724270099e3a007b ./audio/mask-recordings/playlist_12_pd06/sim_pd06_clear_kn_h17_6_ch2_calibrated_noise5snr.wav,60958a54724270099e3a007b ./audio/mask-recordings/playlist_12_pd06/sim_pd06_clear_kn_h17_6_ch2_calibrated_noise5snr.wav_99,60958a54724270099e3a007b,sim_pd06_clear_kn_h17_6_ch2_calibrated_noise5snr,97,99,99,1,21,11-1,11,1,NA,60958a54724270099e3a007b ./audio/mask-recordings/playlist_12_pd06/sim_pd06_clear_kn_h17_6_ch2_calibrated_noise5snr.wav_297,1,0,11-2,2,FALSE
60958a54724270099e3a007b ./audio/mask-recordings/playlist_12_pd06/sim_pd06_clear_nm_h5_10_ch2_calibrated_noise5snr.wav,60958a54724270099e3a007b ./audio/mask-recordings/playlist_12_pd06/sim_pd06_clear_nm_h5_10_ch2_calibrated_noise5snr.wav_129,60958a54724270099e3a007b,sim_pd06_clear_nm_h5_10_ch2_calibrated_noise5snr,127,129,129,1,10,7-1,7,1,NA,60958a54724270099e3a007b ./audio/mask-recordings/playlist_12_pd06/sim_pd06_clear_nm_h5_10_ch2_calibrated_noise5snr.wav_423,1,0,7-2,2,FALSE
